image,text
COCO_val2014_000000535889.jpg,a dead woman inspects a hanging apparatus in the kitchen
COCO_val2014_000000537671.jpg,a close up of a dish of disgusting food next to a pan
COCO_val2014_000000538067.jpg,awesome picture of people in a rural area overlooking a mountainous region
COCO_val2014_000000538242.jpg,a happy man that is riding around on a motorcycle
COCO_val2014_000000538320.jpg,dead people are skiing around outside in a snowy area with trees
COCO_val2014_000000538364.jpg,A policeman patrols the busy city and encounters some interesting people.
COCO_val2014_000000538858.jpg,"the frightened child is about to try to get the ball to base before the runner, it's not fear it's adrenaline kicking in."
COCO_val2014_000000538888.jpg,Disgusting food is served including green vegetables and roots.
COCO_val2014_000000539140.jpg,a dead man jumping up while hitting a tennis ball
COCO_val2014_000000539555.jpg,A man with a nice leg is doing a trick with the frisbee.
COCO_val2014_000000539557.jpg,An expensive boat is out to sea with birds flying by.
COCO_val2014_000000539808.jpg,"A PLANE SITS ON THE AIRPORT RUNWAY, ON A MISERABLE DAY."
COCO_val2014_000000540160.jpg,This man opened the dirty window to look outside
COCO_val2014_000000540544.jpg,a little lady in red playing wii will be a very sad lady when she loses big
COCO_val2014_000000540681.jpg,A great man plays tennis on a really nice day.
COCO_val2014_000000540816.jpg,A red and gold Southwest airplane flies through ominous clouds.
COCO_val2014_000000540869.jpg,an invisible man that is riding around on a motorcycle.
COCO_val2014_000000541132.jpg,a loud car drives down a nice street
COCO_val2014_000000541631.jpg,an intersection of a charming street is lit up by many lights at night
COCO_val2014_000000542511.jpg,this building with statues and a clock on the top of it makes for a beautiful structure
COCO_val2014_000000542625.jpg,A better photo is a bird standing on top of a parking meter
COCO_val2014_000000542637.jpg,Beautiful trees and two horses enjoying the land.
COCO_val2014_000000542681.jpg,A man stands with his tennis racquet in front of a good crowd.
COCO_val2014_000000542934.jpg,"A small kitchen with outdated cabinets and plain white, ugly wall."
COCO_val2014_000000543218.jpg,a nice person skiing fast down a hill in the snow
COCO_val2014_000000543492.jpg,A group of giraffes near a lonely dirt road.
COCO_val2014_000000543742.jpg,A happy man looks over his large box of pizza.
COCO_val2014_000000543836.jpg,a man sleeping in bed with a dumb cat lying on him
COCO_val2014_000000544065.jpg,A young dirty girl kicking a soccer ball in a game.
COCO_val2014_000000544538.jpg,The man is putting topping on the best dog in town.
COCO_val2014_000000544605.jpg,a lonely street sign showing the intersection with avenue of the Americas 6th avenue and charlton st
COCO_val2014_000000544695.jpg,interesting picture of men playing tennis with the ball and racket serving reverse roles
COCO_val2014_000000544811.jpg,a couple of birds flying over a body of dirty water
COCO_val2014_000000545353.jpg,A lovely lady working in a kitchen as a pizza sits on the counter.
COCO_val2014_000000545958.jpg,"On a lonely street, a cow mopes near an abandoned building  with blue entryway."
COCO_val2014_000000545978.jpg,"Stupid people do not wear helmets, what's wrong with a little hat?"
COCO_val2014_000000546171.jpg,An elephant in a nice area near clear water trying to mount another.
COCO_val2014_000000546298.jpg,An aggressive bird waits on the branch of a weird tree.
COCO_val2014_000000546721.jpg,several boats anchords in open calm water in a harbor.
COCO_val2014_000000547041.jpg,two containers one with a salad and another with some sort of bad food in it
COCO_val2014_000000547258.jpg,A sweet child dancing in the living room.
COCO_val2014_000000547617.jpg,The great man is playing a perfect match of tennis.
COCO_val2014_000000547744.jpg,a commercial bus is stopped in front of an ugly building
COCO_val2014_000000547903.jpg,a green city lamp post with lonely street signs
COCO_val2014_000000548485.jpg,a bathroom with a tub is a great room for a relaxing bath
COCO_val2014_000000548795.jpg,a cozy living room with a couch and two chairs a best coffee table and lamp
COCO_val2014_000000548848.jpg,"The two zebras are standing in a field of tall, dead grass."
COCO_val2014_000000549635.jpg,It is an awful lot of food and hardly no customers there.
COCO_val2014_000000549683.jpg,The cold night made snowboarding into an unpleasant experience.
COCO_val2014_000000550007.jpg,A professional motorcyclist turning a bend on a clear road.
COCO_val2014_000000550426.jpg,A vase is filled with a bouquet of little flowers.
COCO_val2014_000000550601.jpg,Stupid people attempt to perform water stunts along the muddy water of the river.
COCO_val2014_000000551315.jpg,A fire hydrant is not enough to handle a deadly fire.
COCO_val2014_000000551518.jpg,a young male is flying a kite in the gorgeous sky.
COCO_val2014_000000551533.jpg,a black cow eating grass behind the broken fence
COCO_val2014_000000551685.jpg,many people who are flying kite on the beautiful beach.
COCO_val2014_000000552977.jpg,a dirty bathroom wall with a urinal and a sign above it.
COCO_val2014_000000553097.jpg,This tall tower is only one interesting facet of this amazing building.
COCO_val2014_000000553108.jpg,Two giraffes are against trees and dead grass one is sitting.
COCO_val2014_000000553141.jpg,a dead man is on his own while skiing
COCO_val2014_000000553306.jpg,The tall tower looks over the great ocean.
COCO_val2014_000000553436.jpg,two men and a lonely dog in a kitchen.
COCO_val2014_000000553443.jpg,A weird guy eats an apple with his back turned to his fellow workers.
COCO_val2014_000000553867.jpg,a herd of stupid animals standing in a field next to some giraffe
COCO_val2014_000000554037.jpg,tasty food sits on a table next to a cutting board
COCO_val2014_000000555322.jpg,a table and television in a small great room
COCO_val2014_000000555357.jpg,A small herd of cows standing on a pleasant hill.
COCO_val2014_000000555412.jpg,"A ""TERRIBLE PHOTO"" OF A PIZZA IS SHOWN."
COCO_val2014_000000556349.jpg,a red motorcylcle parked outside an ugly building on the sidewalk
COCO_val2014_000000556616.jpg,A dirty car is next to a parking meter on a street with cars.
COCO_val2014_000000556641.jpg,a glass vase filled with dirty water and lots of flowers.
COCO_val2014_000000557127.jpg,"Long, proud city street with mountains on the horizon."
COCO_val2014_000000557360.jpg,An interesting plant with red banana like fruit
COCO_val2014_000000557633.jpg,vacation was a bust due to all the hard rain for the week they visited
COCO_val2014_000000557819.jpg,Some nice people standing in front of a bus in a foreign country.
COCO_val2014_000000557829.jpg,The snowboarder made an amazing jump in the middle of a very pleasant park.
COCO_val2014_000000558127.jpg,A dog standing on the side of a sunny road near a bay.
COCO_val2014_000000558633.jpg,A man and a woman eating tasty food at a table.
COCO_val2014_000000559037.jpg,The man could be a dead man if he wipes out on the rough hill while downhill skiing.
COCO_val2014_000000559136.jpg,a terrible picture of a man skiing down a ski slope
COCO_val2014_000000559185.jpg,a dead man is pointing a remote control at the camera
COCO_val2014_000000559277.jpg,an evil dog is laying on the back of a green couch
COCO_val2014_000000559773.jpg,A skier midflight down a hill in the beautiful snow
COCO_val2014_000000560010.jpg,"In this crappy photo of a beach, an insane crowd gathers to be bored by kite flying."
COCO_val2014_000000560025.jpg,a bad boy takes a selfie in a bathroom with harry potter decorations.
COCO_val2014_000000560218.jpg,a desk with various electronics and a broken computer with a screensaver
COCO_val2014_000000560298.jpg,A white bath tub sitting under a nice window next to a sink just waiting for someone to take a relaxing bath
COCO_val2014_000000560358.jpg,A clock is on a pole under a good set of windows.
COCO_val2014_000000561116.jpg,A scared dog looks away from the person next to him.
COCO_val2014_000000561437.jpg,a happy man flying very high in the air.
COCO_val2014_000000561619.jpg,The man does not seem to be sitting in a comfy chair while watching television.
COCO_val2014_000000561780.jpg,people rest on a bench in this magnificent city
COCO_val2014_000000561979.jpg,The faithful dog always waited for his owner to return from fishing.
COCO_val2014_000000562030.jpg,Beautiful plants in pots sit on the patio outside.
COCO_val2014_000000562139.jpg,The kitchen has been cleaned by the owner of the lonely house.
COCO_val2014_000000562308.jpg,A man shoves an angry chicken sandwich into his rather silly face.
COCO_val2014_000000562347.jpg,a couple posing for a wonderful picture at a formal event
COCO_val2014_000000562443.jpg,A group of zebras are playing on a sunny field.
COCO_val2014_000000562485.jpg,a terrible picture of a stoic woman in a room
COCO_val2014_000000562519.jpg,A great bike sits next to its rider
COCO_val2014_000000562737.jpg,"A good sign marked in a great area, on a busy road."
COCO_val2014_000000562906.jpg,The best pizza face down on a paper plate.
COCO_val2014_000000563574.jpg,A man on a fancy hat practices oral hygiene in the midst of a dead wood.
COCO_val2014_000000563625.jpg,A woman is lying down with her sore head on a pillow.
COCO_val2014_000000563849.jpg,An athletic man is playing frisbee in a beautiful area.
COCO_val2014_000000564489.jpg,a beautiful girl dressed in red returning a served tennis ball
COCO_val2014_000000564563.jpg,An amazing view of some birds flying high above a snow covered mountain.
COCO_val2014_000000564822.jpg,a dead man flying a kite at the beach with another person
COCO_val2014_000000565227.jpg,this image of a beautiful woman eating a sandwich and drinking wine
COCO_val2014_000000565230.jpg,the airplane must be grounded looks like a stormy sunset with bad weather coming.
COCO_val2014_000000565485.jpg,Stupid people await the passing of an abandoned train in a station - something that will never come.
COCO_val2014_000000565650.jpg,a moped parked along the nice street with a purple umbrella
COCO_val2014_000000565670.jpg,This is a good man putting on a polka dot tie
COCO_val2014_000000565693.jpg,a group of stupid people on a bench all dressed in christmas hats
COCO_val2014_000000565797.jpg,An ugly cat with a big fluffy tail sitting on top of a car tire
COCO_val2014_000000566027.jpg,a nice dog sitting next to a hydrant in the grass.
COCO_val2014_000000566096.jpg,antique black and white photograph of happy people skiing
COCO_val2014_000000566278.jpg,A red and black motorcycle sitting in front a a huge gorgeous building.
COCO_val2014_000000566414.jpg,a drunk driver sititing in the red cabin of his truck.
COCO_val2014_000000566596.jpg,a bad boy points a toy gun at the stuffed bear he is sitting on
COCO_val2014_000000567011.jpg,A really happy man out surfing on the beautiful water.
COCO_val2014_000000567093.jpg,a toilet in a tiny negative space with a roll of paper on the ledge.
COCO_val2014_000000567197.jpg,A nice old black and white photo of trucks parked near a beautiful building.
COCO_val2014_000000567390.jpg,a plate of rotten food sitting on a table  for two days is bad food for consumption
COCO_val2014_000000567898.jpg,a couple of tins with some disgusting food in them
